serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0021,0021_tablenwall.jpg,0021_tablenwall_car_inpainted.jpg,0021_mask_car.png,39.39,0.9639,0.0066,39.7,0.9632,4.2608,11.5432,34.8276,0.6598207617625094,0.7977126518942103,0.9325153374233127,0.8180803571428572,0.9628412537917087,0.974939838528673,0.9332900750975696,0.9833672708942653,0.47800975021600645
0022,0022_tablenwall.jpg,0022_tablenwall_book_inpainted.jpg,0022_mask_book.png,32.58,0.9418,0.0258,19.8,0.5982,4.2482,10.7774,38.4719,0.40552651232262876,0.6397426733380988,0.6380368098159508,0.26283482142857145,0.5015166835187057,0.9753109692697858,0.9414094763102846,0.9172878479355507,0.33666119909533565
0023,0023_tablenwall.jpg,0023_tablenwall_ronaldo_inpainted.jpg,0023_mask_ronaldo.png,33.82,0.9419,0.0198,23.86,0.7615,4.3685,11.3974,35.1672,0.4518297236743839,0.6404574696211579,0.7300613496932515,0.37611607142857145,0.7079120323559149,0.9717675543367807,0.9348359208755975,0.9772095528038832,0.3644697085977587
0024,0024_tablenwall.jpg,0024_tablenwall_mug_inpainted.jpg,0024_mask_mug.png,39.43,0.9636,0.008,41.72,0.9591,4.2156,11.0449,34.8785,0.6613144137415982,0.7955682630450325,0.911042944785276,0.8744419642857143,0.957659251769464,0.976271196425363,0.9385733052154801,0.9824443384714135,0.47358512431438127
0025,0025_wall-floor.jpg,0025_wall-floor_bench_inpainted.jpg,0025_mask_bench.png,37.45,0.985,0.0236,33.85,0.9486,6.3233,62.2233,78.4853,0.5873786407766991,0.9485346676197285,0.6717791411042945,0.6548549107142857,0.9443882709807886,0.9141892707870035,0.39595387060486253,0.1917541699682504,0.44153848990014444
0026,0026_wall-floor.jpg,0026_wall-floor_tree_inpainted.jpg,0026_mask_tree.png,48.09,0.9906,0.0024,44.92,0.9925,7.5542,63.051,79.4174,0.9846900672143392,0.9885632594710512,0.9969325153374232,0.9637276785714286,0.9998736097067745,0.8779333319587751,0.38717817409955546,0.17485308330145066,0.5940371684045627
0027,0027_wall-floor.jpg,0027_wall-floor_giraffe_inpainted.jpg,0027_mask_giraffe.png,48.21,0.9906,0.0024,46.22,0.9919,8.3032,63.1905,79.4174,0.9891710231516057,0.9885632594710512,0.9969325153374232,1.0,0.9991152679474216,0.8558716712370731,0.3856991241267509,0.17485308330145066,0.5949333595920159
0028,0028_wall-floor.jpg,0028_wall-floor_plane_inpainted.jpg,0028_mask_plane.png,48.15,0.9906,0.0023,44.07,0.9924,7.9785,63.6785,79.4174,0.9869305451829723,0.9885632594710512,0.9984662576687117,0.9400111607142857,0.9997472194135489,0.8654356515259071,0.3805250998491263,0.17485308330145066,0.594792012464547
0029,0029_wall-floor.jpg,0029_wall-floor_car_inpainted.jpg,0029_mask_car.png,47.74,0.9906,0.0024,42.67,0.9926,7.6481,63.3238,79.4174,0.9716206123973115,0.9885632594710512,0.9969325153374232,0.9009486607142858,1.0,0.8751675242928635,0.38428580970829324,0.17485308330145066,0.5914232774411571
0030,0030_wall-floor.jpg,0030_wall-floor_book_inpainted.jpg,0030_mask_book.png,42.34,0.9786,0.0085,31.26,0.8356,7.4511,61.9519,75.8734,0.7699775952203138,0.9027877055039318,0.9033742331288342,0.5825892857142858,0.801567239635996,0.8809701239753405,0.39883139148385294,0.23911383981592108,0.5152279067706159
0031,0031_wall-floor.jpg,0031_wall-floor_ronaldo_inpainted.jpg,0031_mask_ronaldo.png,48.07,0.9906,0.0024,45.61,0.9924,8.2687,62.9315,79.4174,0.9839432412247946,0.9885632594710512,0.9969325153374232,0.9829799107142857,0.9997472194135489,0.8568878625520246,0.3884451738970475,0.17485308330145066,0.5938878032066538
0032,0032_wall-floor.jpg,0032_wall-floor_mug_inpainted.jpg,0032_mask_mug.png,43.75,0.9834,0.0047,33.83,0.9044,7.514,62.8503,77.6213,0.8226288274831964,0.9370979270907798,0.9616564417177914,0.654296875,0.8885237613751263,0.8791174157518491,0.38930609760881624,0.20742044920879832,0.5442766392583535
0033,0033_sunset.jpg,0033_sunset_bench_inpainted.jpg,0033_mask_bench.png,39.64,0.9887,0.0134,32.96,0.9495,27.3408,95.6522,82.3635,0.6691560866318148,0.9749821300929239,0.8282208588957054,0.6300223214285714,0.945525783619818,0.2951225762364398,0.041523665329690415,0.12143360960865113,0.4944718151240888
0034,0034_sunset.jpg,0034_sunset_tree_inpainted.jpg,0034_mask_tree.png,47.67,0.9915,0.0031,39.34,0.9761,24.4075,96.9243,80.4431,0.969006721433906,0.9949964260185853,0.9861963190184048,0.8080357142857144,0.9791456016177956,0.3815224018639012,0.028036213928939877,0.15625481638359162,0.5900398932941793
0035,0035_sunset.jpg,0035_sunset_giraffe_inpainted.jpg,0035_mask_giraffe.png,47.85,0.9918,0.0029,39.21,0.9838,35.788,98.1097,89.0606,0.9757281553398058,0.997140814867763,0.9892638036809815,0.8044084821428572,0.9888776541961577,0.04631181462314046,0.01546800003816903,0.0,0.59242655477771
0036,0036_sunset.jpg,0036_sunset_plane_inpainted.jpg,0036_mask_plane.png,48.5,0.9922,0.0022,39.47,0.9791,35.8548,99.5686,72.066,1.0,1.0,1.0,0.8116629464285714,0.9829373104145601,0.044344232598828436,0.0,0.30815063562664197,0.6
