serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0014,0014_tablenwall.jpg,inpainted_result_0014.png,0014_mask_book.png,18.64,0.762,0.2509,28.26,0.9684,7.2115,63.6028,69.6914,0.36520947176684887,0.7306783266367289,0.7239583333333333,0.5014390081912774,0.967496029645315,0.8027787853910918,0.31868831238876,0.0126282197401412,0.36396922634738216
0015,0015_tablenwall.jpg,inpainted_result_0015.png,0015_mask_ronaldo.png,18.58,0.7614,0.2523,24.61,0.8709,7.0468,61.4985,67.2538,0.3633879781420765,0.7299692744032142,0.722373188405797,0.42063316360416203,0.8642668078348332,0.8106397602092441,0.3413871959441238,0.06314109870070658,0.3631460881902176
0016,0016_tablenwall.jpg,inpainted_result_0016.png,0016_mask_mug.png,18.56,0.7603,0.2532,18.21,0.7397,7.8967,60.7753,68.0046,0.36278081360048575,0.7286693453084377,0.7213541666666666,0.2789462032322338,0.7253573319216517,0.7700748391530957,0.34918828542149827,0.0475827341111134,0.362560865115118
0017,0017_wall-floor.jpg,inpainted_result_0017.png,0017_mask_bench.png,7.92,0.6899,0.4275,7.25,0.7502,22.9987,86.1806,27.4298,0.0397692774741955,0.6454738832427321,0.5240036231884058,0.03630728359530661,0.7364743250397036,0.049270700089730585,0.07514373550509681,0.8883892492280914,0.24184935678106664
0018,0018_wall-floor.jpg,inpainted_result_0018.png,0018_mask_tree.png,7.92,0.6927,0.4168,6.17,0.7092,19.9905,92.9713,22.0438,0.0397692774741955,0.6487827936657999,0.5361186594202898,0.012397609032543715,0.6930651138168343,0.1928492334714293,0.001893101774445818,1.0,0.24493414611205705
0019,0019_wall-floor.jpg,inpainted_result_0019.png,0019_mask_giraffe.png,7.94,0.6946,0.4152,6.73,0.7304,16.8956,93.1468,23.6165,0.04037644201578628,0.6510281257385959,0.5379302536231884,0.02479521806508745,0.7155108523028058,0.3405658756371827,0.0,0.9674099094431896,0.2458669642755141
0020,0020_wall-floor.jpg,inpainted_result_0020.png,0020_mask_plane.png,7.96,0.6958,0.4108,6.59,0.7253,15.7876,91.6365,35.4722,0.04098360655737704,0.6524462302056251,0.5429121376811594,0.021695815806951506,0.7101111699311805,0.3934496649420569,0.016291462164931783,0.7217315622603975,0.2472683948888323
0021,0021_wall-floor.jpg,inpainted_result_0021.png,0021_mask_car.png,7.91,0.6921,0.4175,6.48,0.7097,20.3243,91.5324,22.727,0.03946569520340012,0.6480737414322855,0.5353260869565217,0.019260571175559002,0.6935944944415035,0.1769172760075602,0.017414378943962066,0.9858424684501731,0.24457310471844146
0022,0022_wall-floor.jpg,inpainted_result_0022.png,0022_mask_book.png,7.98,0.699,0.4072,7.04,0.6246,24.0207,86.0637,33.837,0.041590771098967826,0.6562278421177025,0.5469882246376812,0.03165818020810272,0.6034939121228163,0.0004916092327076362,0.07640472466425761,0.7556168017075243,0.24896136757087026
0023,0023_wall-floor.jpg,inpainted_result_0023.png,0023_mask_ronaldo.png,10.8,0.5338,0.6059,8.61,0.4931,4.7189,1.7147,38.7866,0.12720097146326656,0.4610021271567006,0.3220108695652174,0.06641576267434135,0.46426680783483326,0.921748219706371,0.9862693490103016,0.653049298547361,0.1820427936370369
0024,0024_wall-floor.jpg,inpainted_result_0024.png,0024_mask_mug.png,7.95,0.6947,0.4148,6.54,0.7107,20.6144,90.8644,25.1063,0.04068002428658166,0.6511463011108484,0.5383831521739131,0.02058888642904582,0.6946532556908417,0.16307107810382018,0.024620031282023575,0.9365377043744949,0.24604189551426864
0025,0025_sunset.jpg,inpainted_result_0025.png,0025_mask_bench.png,33.66,0.9832,0.0306,35.02,0.9723,24.031,85.3768,30.3011,0.8211900425015178,0.9920822500590875,0.9733922101449276,0.6510958600841267,0.9716251985177343,0.0,0.08381424950110562,0.8288890730878421,0.5573329005411065
0026,0026_sunset.jpg,inpainted_result_0026.png,0026_mask_tree.png,7.35,0.1862,0.8792,7.89,0.2341,3.3716,16.4626,34.2396,0.02246508803885851,0.05022453320727961,0.012567934782608694,0.05047597963249943,0.19004764425622023,0.9860535710876496,0.827185157219136,0.7472739706156619,0.01705151120574936
0027,0027_sunset.jpg,inpainted_result_0027.png,0027_mask_giraffe.png,7.34,0.1844,0.8821,7.53,0.1712,3.5524,16.7623,34.443,0.022161505768063132,0.04809737650673601,0.009284420289855056,0.04250608811157848,0.12345156167284276,0.9774241585368182,0.8239523218812362,0.7430590380670162,0.01590866051293084
0028,0028_sunset.jpg,inpainted_result_0028.png,0028_mask_plane.png,7.38,0.1708,0.8903,6.34,0.2258,3.4589,14.0608,35.1876,0.023375834851244677,0.03202552588040654,0.0,0.016161168917423058,0.18125992588671253,0.9818868248725634,0.8530931449220646,0.7276291522473424,0.011080272146330243
0029,0029_sunset.jpg,inpainted_result_0029.png,0029_mask_car.png,7.35,0.1716,0.8861,7.92,0.2006,3.7006,14.2063,35.0125,0.02246508803885851,0.03297092885842591,0.004755434782608675,0.05114013725924285,0.15457914240338802,0.9703507130720326,0.8515236502885497,0.7312576413784528,0.012038290335978618
0030,0030_sunset.jpg,inpainted_result_0030.png,0030_mask_book.png,7.38,0.1706,0.8888,6.51,0.1173,3.1506,11.5458,34.9523,0.023375834851244677,0.03178917513590168,0.0016983695652173299,0.0199247288023024,0.0663843303335098,0.9966016915175929,0.8802222102367726,0.7325051287896057,0.011372675910472736
0031,0031_sunset.jpg,inpainted_result_0031.png,0031_mask_ronaldo.png,7.42,0.1675,0.8896,8.08,0.122,3.3202,12.7614,35.5225,0.02459016393442622,0.028125738596076595,0.0007925724637681544,0.05468231126854106,0.07136050820539967,0.9885068443460165,0.8671096488862522,0.7206892264334708,0.010701694998854193
0032,0032_sunset.jpg,inpainted_result_0032.png,0032_mask_mug.png,7.35,0.1823,0.8845,6.16,0.2242,3.537,16.2498,34.5995,0.02246508803885851,0.04561569368943511,0.006567028985507277,0.012176223156962582,0.1795659078877713,0.9781591859332939,0.8294806105388058,0.7398159852456639,0.014929562142760179
0033,0033_street.jpg,inpainted_result_0033.png,0033_mask_bench.png,23.92,0.9402,0.0493,39.5,0.9568,3.4333,13.9748,34.3638,0.5255009107468125,0.9412668399905458,0.9522192028985507,0.7502767323444764,0.955214399152991,0.983108688596575,0.8540208187260665,0.7447002507408252,0.48379739072718186
0034,0034_street.jpg,inpainted_result_0034.png,0034_mask_tree.png,8.05,0.1437,0.7525,8.22,0.1686,5.0393,1.3773,37.2351,0.04371584699453553,0.0,0.15602355072463772,0.057781713526677006,0.12069878242456325,0.906455831535539,0.9899088506553044,0.6852000746005761,0.03994787954383465
