serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0001,0001_grass.jpg,0001_grass_bench_inpainted.jpg,0001_mask_bench.png,29.35,0.9593,0.0189,21.48,0.8124,5.0108,2.1969,37.0457,0.671390611160319,0.9665066550294568,0.983447809931314,0.5241834170854272,0.8306958595274225,0.9445069962526215,0.9790453429927877,0.6927430745799006,0.524269015224218
0002,0002_grass.jpg,0002_grass_tree_inpainted.jpg,0002_mask_tree.png,34.7,0.9714,0.0123,23.93,0.7293,4.7148,2.5252,39.2639,0.8293475051668144,0.97970761509928,0.9908794054723568,0.6011306532663316,0.7406243225666593,0.9572274555643414,0.9755270011038356,0.6555762763834503,0.5599869051476901
0003,0003_grass.jpg,0003_grass_giraffe_inpainted.jpg,0003_mask_giraffe.png,35.41,0.9711,0.0114,24.52,0.7227,4.9861,2.2745,37.6562,0.8503100088573959,0.9793803185686232,0.9918928048643171,0.6196608040201005,0.7334706264903533,0.9455684670127549,0.9782137154247623,0.6825139111595899,0.5643166264580671
0004,0004_grass.jpg,0004_grass_plane_inpainted.jpg,0004_mask_plane.png,40.48,0.99,0.0042,27.45,0.8445,4.9172,2.4679,38.2141,1.0,1.0,1.0,0.711683417085427,0.8654888358985476,0.9485294117647058,0.9761410766147615,0.6731660810659106,0.6
0005,0005_grass.jpg,0005_grass_car_inpainted.jpg,0005_mask_car.png,31.34,0.9638,0.0237,22.0,0.7671,4.9515,2.1222,36.448,0.7301446708001181,0.9714161029893084,0.9780430131741922,0.5405150753768844,0.7815954910036852,0.9470553855674356,0.9798458916955128,0.7027577690538065,0.5359207573927238
0006,0006_grass.jpg,0006_grass_book_inpainted.jpg,0006_mask_book.png,36.37,0.9815,0.0082,25.83,0.8402,4.9417,2.4186,37.2626,0.8786536758193091,0.9907265982980581,0.9954960027023984,0.6608040201005024,0.8608280945154996,0.9474765359095128,0.9766694173248599,0.6891088312615298,0.5729752553639531
0007,0007_grass.jpg,0007_grass_ronaldo_inpainted.jpg,0007_mask_ronaldo.png,32.79,0.9589,0.0083,22.25,0.6472,5.0102,2.6783,39.0267,0.7729554177738412,0.9660702596552476,0.9953834027699583,0.5483668341708542,0.6516366789507912,0.9445327809674424,0.9738862513530024,0.6595506540465096,0.5468818160398095
0008,0008_grass.jpg,0008_grass_mug_inpainted.jpg,0008_mask_mug.png,31.0,0.958,0.0219,22.7,0.7446,4.9484,2.7787,39.0937,0.7201062887511073,0.9650883700632773,0.9800698119581128,0.5624999999999999,0.7572078907435509,0.947188606594011,0.9728102796026192,0.6584280431551732,0.5330528941544994
0009,0009_empty_room.jpg,0009_tablenwall_bench_inpainted.jpg,0009_mask_bench.png,7.48,0.48,0.448,6.26,0.4592,4.0667,0.422,26.2489,0.02568644818423384,0.4435958978834824,0.5002814998311,0.0461683417085427,0.44786473011055716,0.98507924502355,0.9980666802413436,0.8736476308721346,0.19391276917976324
0010,0010_empty_room.jpg,0010_tablenwall_tree_inpainted.jpg,0010_mask_tree.png,7.45,0.4803,0.4479,7.28,0.7644,4.0603,0.2838,26.2487,0.024800708591674044,0.4439231944141392,0.5003940997635401,0.0782035175879397,0.778668978972469,0.9853542819816413,0.9995477489256358,0.8736509819494221,0.19382360055387066
