serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0058,0058_beach.jpg,0058_beach_tree_inpainted.jpg,0058_mask_tree.png,31.18,0.9658,0.0264,19.99,0.67,6.1446,51.0568,45.3858,0.35160256410256413,0.7099911582670201,0.7310488058151609,0.3197192086790044,0.5863250031713815,0.8697219784447913,0.4877303190633277,0.6230374888808907,0.35852850563694905
0059,0059_beach.jpg,0059_beach_giraffe_inpainted.jpg,0059_mask_giraffe.png,24.93,0.9362,0.0544,15.14,0.6263,5.3249,52.6759,41.7059,0.15128205128205127,0.44827586206896586,0.4402907580477674,0.16496490108487555,0.5308892553596346,0.9051588107888445,0.4713413899666269,0.6916617403806885,0.20796973427975693
0060,0060_beach.jpg,0060_beach_plane_inpainted.jpg,0060_mask_plane.png,41.52,0.9829,0.0055,29.33,0.7995,6.3041,50.3391,48.8089,0.6830128205128206,0.8611847922192747,0.9480789200415368,0.6177409061901722,0.7506025624762146,0.8628265596831999,0.4949950552826485,0.5592021468039438,0.4984553065547264
0061,0061_beach.jpg,0061_beach_car_inpainted.jpg,0061_mask_car.png,25.29,0.9533,0.0404,13.98,0.5123,5.9288,56.3939,44.2317,0.1628205128205128,0.5994694960212205,0.5856697819314641,0.12795149968091893,0.38627426106812124,0.879051328719095,0.4337068779651855,0.6445596086819497,0.2695919581546395
0062,0062_beach.jpg,0062_beach_book_inpainted.jpg,0062_mask_book.png,34.85,0.9891,0.0124,24.59,0.9223,6.6307,54.1138,48.1909,0.46923076923076934,0.9160035366931913,0.8764278296988578,0.4664964901084875,0.9063808194849677,0.8487071630215336,0.45678661191206194,0.5707268587327665,0.45233242712456373
0063,0063_beach.jpg,0063_beach_ronaldo_inpainted.jpg,0063_mask_ronaldo.png,23.61,0.9351,0.0553,12.65,0.4015,5.3734,53.6882,44.9052,0.10897435897435895,0.43854995579133554,0.430944963655244,0.08551372048500318,0.2457186350374223,0.9030620847077336,0.46109463996687994,0.6319999104876743,0.1956938556841877
0064,0064_beach.jpg,0064_beach_mug_inpainted.jpg,0064_mask_mug.png,22.48,0.9354,0.0563,13.23,0.5594,5.7555,48.9423,38.475,0.07275641025641025,0.44120247568523446,0.42056074766355134,0.10402042118698147,0.4460230876569834,0.8865433417058273,0.509133809011431,0.7519128597509692,0.18690392672103923
0065,0065_office.jpg,0065_office_bench_inpainted.jpg,0065_mask_bench.png,24.8,0.8992,0.0882,16.11,0.5039,3.3247,9.1021,47.6064,0.14711538461538462,0.1211317418213973,0.08930425752855656,0.19591576260370128,0.3756184193834835,0.9916303882617925,0.9124061288177318,0.581626849222082,0.07151027679306769
0066,0066_office.jpg,0066_office_tree_inpainted.jpg,0066_mask_tree.png,27.62,0.9319,0.0505,17.31,0.4743,3.7392,10.9044,50.768,0.23750000000000004,0.4102564102564099,0.4807892004153686,0.2342054881940012,0.3380692629709501,0.9737109457747727,0.8941628041861562,0.5226680640535284,0.2257091221343557
0067,0067_office.jpg,0067_office_giraffe_inpainted.jpg,0067_mask_giraffe.png,25.57,0.9256,0.0626,15.98,0.6141,3.25,10.295,48.1181,0.1717948717948718,0.3545534924845269,0.3551401869158878,0.19176770899808548,0.5154129138652797,0.9948597787413591,0.9003313011236705,0.5720844623386214,0.17629771023905727
0068,0068_office.jpg,0068_office_plane_inpainted.jpg,0068_mask_plane.png,31.77,0.9671,0.0213,18.05,0.5041,3.9062,10.8659,53.0676,0.37051282051282053,0.7214854111405831,0.7840083073727934,0.2578174856413529,0.37587212989978436,0.966491291021257,0.8945525106713782,0.4797842007015529,0.37520130780523936
0069,0069_office.jpg,0069_office_car_inpainted.jpg,0069_mask_car.png,22.85,0.9072,0.082,14.06,0.3813,3.2744,10.0869,49.0044,0.08461538461538465,0.19186560565870941,0.15368639667705083,0.1305041480536056,0.22009387289103127,0.9938049309809652,0.9024377405931433,0.5555563843733858,0.08603347739022897
0070,0070_office.jpg,0070_office_book_inpainted.jpg,0070_mask_book.png,23.89,0.8884,0.0903,15.44,0.4452,3.1311,8.7123,48.6246,0.11794871794871796,0.02564102564102574,0.067497403946002,0.17453733248245049,0.30115438284916907,1.0,0.9163517804525251,0.5626390471412933,0.042217429507149136
0071,0071_office.jpg,0071_office_ronaldo_inpainted.jpg,0071_mask_ronaldo.png,28.31,0.9321,0.0481,18.2,0.4755,3.5976,11.4376,51.3218,0.2596153846153846,0.41202475685234347,0.505711318795431,0.2626037013401403,0.3395915260687555,0.9798325213023047,0.8887656224219903,0.5123405794804182,0.23547029205263179
0072,0072_office.jpg,0072_office_mug_inpainted.jpg,0072_mask_mug.png,25.88,0.9545,0.0366,13.67,0.3869,3.4312,11.3936,51.1225,0.1817307692307692,0.610079575596817,0.6251298026998962,0.1180599872367581,0.22719776734745656,0.9870262371764665,0.8892110012622441,0.5160572058354577,0.28338802950549646
0073,0073_tabletop.jpg,0073_tabletop_mug_ronaldo_inpainted.jpg,0073_mask_mug_ronaldo.png,50.73,0.9978,0.0005,39.91,0.9949,4.3504,41.9949,41.0553,0.9782051282051282,0.9929266136162685,1.0,0.9553286534779832,0.9984777369021947,0.9472878740062166,0.5794571034382233,0.7037943901879572,0.5942263483642793
0074,0074_tablenwall.jpg,0074_tablenwall_giraffe_ronaldo_inpainted.jpg,0074_mask_giraffe_ronaldo.png,35.19,0.9774,0.0183,25.12,0.9298,4.45,0.9476,29.2049,0.4801282051282051,0.8125552608311231,0.8151609553478713,0.48340778557753666,0.9158949638462514,0.9429820200334612,0.9949479868370308,0.924785403523429,0.42156888426143985
0075,0075_tablenwall.jpg,0075_tablenwall_giraffe_mug_inpainted.jpg,0075_mask_giraffe_mug.png,41.72,0.9928,0.0052,28.42,0.9754,4.2384,1.5638,27.4262,0.6894230769230769,0.9487179487179486,0.9511941848390447,0.5887045309508615,0.9737409615628568,0.9521297981522873,0.9887106586242045,0.9579553147010941,0.517867042096014
0076,0076_wall-floor.jpg,0076_wall-floor_giraffe_book_inpainted.jpg,0076_mask_giraffe_book.png,48.83,0.9976,0.0025,38.51,0.9961,7.1253,62.1567,75.719,0.9173076923076924,0.9911582670203359,0.9792315680166147,0.9106573069559667,1.0,0.8273248801407617,0.37537439658758825,0.057371806228193205,0.5775395054689285
0077,0077_office.jpg,0077_office_car_book_inpainted.jpg,0077_mask_car_book.png,21.26,0.8894,0.0968,12.92,0.4815,3.5808,9.0781,48.4032,0.03365384615384618,0.03448275862068976,0.0,0.09412890874282065,0.34720284155778247,0.9805588099242153,0.9126490627305974,0.5667678031623959,0.013627320954907188
0078,0078_tabletop.jpg,0078_tabletop_tree_plane_inpainted.jpg,0078_mask_tree_plane.png,40.46,0.986,0.0124,29.51,0.9411,4.257,42.3878,40.5133,0.6490384615384617,0.8885941644562331,0.8764278296988578,0.6234843650287172,0.9302296080172524,0.9513256928923148,0.5754800728396848,0.7139018236271513,0.48281209113871043
