serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0033,0033_sunset.jpg,0033_sunset_bench_inpainted.jpg,0033_mask_bench.png,48.09,0.9973,0.0013,39.01,0.981,16.9583,88.4852,34.263,0.7824135199366254,0.986477784932389,0.9874081846799581,0.8204976303317535,0.9770428640231177,0.3641306686943173,0.06427973265830922,0.7719640352041678,0.5512598979097945
0034,0034_sunset.jpg,0034_sunset_tree_inpainted.jpg,0034_mask_tree.png,48.48,0.9976,0.0012,38.0,0.9803,20.1921,91.9145,31.0246,0.7927119091629258,0.9884095299420482,0.9884575026232948,0.7905805687203791,0.9759190881361373,0.20948404898880493,0.027973901048002205,0.8300588051679662,0.5539157883456537
0035,0035_sunset.jpg,0035_sunset_giraffe_inpainted.jpg,0035_mask_giraffe.png,45.93,0.9982,0.0013,35.24,0.988,20.4576,91.1189,23.1819,0.7253762872986533,0.9922730199613652,0.9874081846799581,0.7088270142180095,0.9882806228929201,0.19678732144479683,0.0363968793902763,0.9707516943709928,0.5410114983879953
0036,0036_sunset.jpg,0036_sunset_plane_inpainted.jpg,0036_mask_plane.png,48.34,0.9988,0.0008,35.09,0.9836,24.5726,94.5568,37.2335,0.7890150514919463,0.9961365099806829,0.9926547743966423,0.7043838862559243,0.9812168887461871,0.0,0.0,0.7186752153618187,0.5555612671738542
0037,0037_sunset.jpg,0037_sunset_car_inpainted.jpg,0037_mask_car.png,44.73,0.997,0.0014,36.19,0.9857,16.1176,86.6664,21.5515,0.6936889358331132,0.9845460399227305,0.9863588667366212,0.7369668246445497,0.9845882164071279,0.4043345814862106,0.08353527942669542,1.0,0.532918768498493
0038,0038_sunset.jpg,0038_sunset_book_inpainted.jpg,0038_mask_book.png,45.35,0.9978,0.0013,35.57,0.9838,19.4122,89.357,24.6716,0.710060734090309,0.9896973599484872,0.9874081846799581,0.7186018957345971,0.9815379675710386,0.24678038726214568,0.05505002863770284,0.9440274543712799,0.5374332557437508
0039,0039_sunset.jpg,0039_sunset_ronaldo_inpainted.jpg,0039_mask_ronaldo.png,49.65,0.9974,0.0008,38.79,0.9766,20.8341,92.8665,30.1643,0.8236070768418273,0.9871216999356085,0.9926547743966423,0.8139810426540284,0.9699791298763848,0.17878235752645757,0.017895123544426482,0.8454920223739493,0.5606767102348156
0040,0040_sunset.jpg,0040_sunset_mug_inpainted.jpg,0040_mask_mug.png,48.18,0.9983,0.0009,37.84,0.9848,22.7513,91.0958,22.3123,0.7847900712965408,0.9929169349645848,0.9916054564533054,0.7858412322274883,0.9831433616952963,0.08709811629341638,0.036641437962054234,0.9863517474714496,0.5538624925428861
0041,0041_street.jpg,0041_street_bench_inpainted.jpg,0041_mask_bench.png,21.75,0.8472,0.0778,14.92,0.4759,3.9049,13.4592,31.8087,0.08687615526802217,0.019961365099806772,0.18467995802728232,0.10693127962085307,0.16615829186065176,0.9883697019257898,0.8585763303298153,0.8159925659360571,0.05830349567902225
0042,0042_street.jpg,0042_street_tree_inpainted.jpg,0042_mask_tree.png,29.82,0.9555,0.0154,18.37,0.5047,3.7867,15.4552,34.5389,0.2999735938737787,0.717321313586607,0.8394543546694649,0.2091232227488152,0.212393642639268,0.9940222563352127,0.8374447758160156,0.7670145703347842,0.3713498524259701
